Created,Polarity,Favorite_Count,Retweet_Count,ID, User_Name,Tweet
4/8/17 21:36,-0.3125,0,0,8.50825E+17,Jennn922,"b""Saturday night, turn up. And by that, I mean that I'm gonna turn up Jurassic World so the neighbors can also hear the dinos."""
4/8/17 21:34,0.6,0,0,8.50824E+17,b57848,b'I liked a @YouTube video from @yt_tommyh https://t.co/T10N8x7AHF Jurassic World 2 - Giganotosaurus'
4/8/17 21:33,0.5,0,0,8.50824E+17,3lviaterexzita1,"b'yo viendo jurassic world con joe, jere y Didier :)'"
4/8/17 21:25,0,2,0,8.50822E+17,YT_TommyH,b'Jurassic World 2 - Giganotosaurus: https://t.co/TlHzYpnz3T via @YouTube'
4/8/17 21:21,0.608333333,0,0,8.50821E+17,West_Coast_Man,"b""@sarphalin No it's fine lol I sneaked some Chipotle in when I went to go see Jurassic World"""
4/8/17 21:17,0,0,0,8.5082E+17,nyaekawa,"b'Naomi, the Plane Whisperer \xe2\x80\x94 like chris pratt in jurassic world https://t.co/h6XHBrGmja'"
4/8/17 21:12,0,1,0,8.50819E+17,Otaku_Oneechan,b'@DashieXP Jurassic World Metallica'
4/8/17 21:11,-0.008333333,1,0,8.50818E+17,JacobBilbrey,b'Friendly reminder that Jurassic World is absolute fucking garbage'
4/8/17 21:05,0.6,12,7,8.50817E+17,NoChilIMedia,b'Jurassic World 2 looks amazing https://t.co/5jMAkWZmGo'
4/8/17 20:47,0,1,0,8.50812E+17,zckefiguero,b'anyways jusice in jurassic world tic tic'
4/8/17 20:46,0,0,0,8.50812E+17,Liam_SimonB,b'GIANT Jurassic World Surprise Egg Play Doh \xe2\x80\x93 Learn Dinosaur Names with S... https://t.co/zkyYP4Yf27'
4/8/17 20:45,0.25625,0,0,8.50812E+17,Maxwellbaumanl,b'GTA 5 Mods - JURASSIC WORLD w/ T-REX ATTACK MOD!! GTA 5 T-Rex Mod Gamepl... https://t.co/uTb1BXpJCi'
4/8/17 20:36,0.3,2,0,8.5081E+17,Ozuna40,"b'*Watching Jurassic World with Ryan* \n\nRyan: ""Do you think dinosaurs were real?""\n\nReally nigga? \xf0\x9f\x98\x82'"
4/8/17 20:33,0,0,0,8.50809E+17,BrookeGuzman,b'watching The Lost World: Jurassic Park'
4/8/17 20:33,0.05,0,0,8.50809E+17,CarlosTunado,b'Jurassic World: O Jogo - Android # Gameplay No Moto G5: https://t.co/dKypNFXCzM via @YouTube'
4/8/17 20:29,-0.4,0,0,8.50808E+17,KentCochrane,"b""I'm earning #mPLUSRewards in Jurassic World: The Game. https://t.co/jTh1JzPdy4"""
4/8/17 20:28,0,0,0,8.50808E+17,nessinby,b'@engadget Reminds me of the vehicles in The Lost World: Jurassic Park'
4/8/17 20:23,0,0,0,8.50806E+17,ASyalihin,b'LEGO Jurassic World &amp; Jurassic Park All Cutscenes Movie https://t.co/c8CoEKTQCj'
4/8/17 20:20,0,0,0,8.50806E+17,Juancastro1596,b'Jurassic World https://t.co/WMY9UI74Qa'
4/8/17 20:15,0.35,5,1,8.50804E+17,ChristianRyan7,b'You guys. Jurassic World is just too fucking cool.'
